Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
5281C38F,Generative AI,2015,Canada,Toronto,Series C+,150.77,942.1,101.33,7.21,20.6,438,0,438,Tier 3 (Angel/Seed),Medium,Independent
C29B4044,ClimateTech,2015,Israel,Tel Aviv,Series A,2.87,25.59,3.22,0.36,6.2,19,0,19,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
C04313C3,Generative AI,2013,USA,Miami,Series C+,223.62,2530.69,97.24,5.71,38.5,409,0,409,Tier 2 (Mid-size VC),Medium,Independent
92EFC26F,Cybersecurity,2021,Israel,Tel Aviv,Series A,9.38,78.95,2.66,0.79,10.5,58,0,58,Tier 3 (Angel/Seed),High,Independent
2AA7E6C3,FinTech,2018,France,Lyon,Series C+,118.24,799.19,46.22,8.25,14.2,527,122,405,Tier 2 (Mid-size VC),High,Closed
C064C2F4,Generative AI,2017,Germany,Berlin,Series C+,60.89,618.33,28.99,2.94,20,236,0,236,Tier 2 (Mid-size VC),Low,Independent
CE4F31B5,FinTech,2021,USA,New York,Seed,0.9,16.74,0.82,0.41,1.8,38,0,38,Tier 2 (Mid-size VC),High,Independent
C4F773C5,Generative AI,2015,USA,New York,Series B,37.04,242.66,8.62,3.54,10.2,276,0,276,Tier 2 (Mid-size VC),Low,Closed
7E4FF5B2,HealthTech,2019,USA,New York,Series B,31.11,360.56,28.94,2.07,14.3,104,37,67,Tier 2 (Mid-size VC),None,Acquired
708F04E0,Cybersecurity,2021,India,Bengaluru,Seed,1.48,25.31,1.6,0.35,3.3,25,0,25,Tier 2 (Mid-size VC),High,Independent
7EFE45A7,HealthTech,2020,USA,Miami,Series A,6.79,49.89,5.95,0.33,15.8,18,6,12,Tier 3 (Angel/Seed),High,Independent
FD2BCB9A,Generative AI,2020,Singapore,Singapore,Seed,3.25,40.59,4.44,0.91,3.2,52,0,52,Tier 3 (Angel/Seed),Low,Closed
7826C9B9,Cybersecurity,2016,China,Shanghai,Series B,14.24,135.87,7.87,0.83,15.3,60,11,49,Tier 2 (Mid-size VC),Medium,Acquired
F2A21819,Generative AI,2016,USA,New York,Series B,57.63,668.85,44.56,3.79,14.8,255,0,255,Tier 3 (Angel/Seed),Low,Independent
A49B4166,Cybersecurity,2020,China,Shanghai,Post-IPO,154.13,1045.76,79.78,3.92,38.3,308,0,308,Tier 3 (Angel/Seed),High,Independent
DE9E3EA0,HealthTech,2013,India,Mumbai,Series B,10.46,91.74,5.68,0.49,17.7,45,0,45,Tier 3 (Angel/Seed),Medium,Closed
7547A87D,HealthTech,2022,USA,Austin,Series A,8.07,51.79,6.1,0.3,20.2,21,0,21,Tier 3 (Angel/Seed),Low,Acquired
B738A84D,EdTech,2019,USA,Boston,Seed,1.05,21.59,1.11,0.51,1.7,31,0,31,Tier 2 (Mid-size VC),High,Independent
739D2295,ClimateTech,2019,China,Beijing,Series B,24.95,159.36,8.32,2.16,11,118,55,63,Tier 3 (Angel/Seed),High,Independent
FE393906,Generative AI,2018,UK,Oxford,Series A,5.76,33.06,3.2,0.79,6.5,40,0,40,Tier 2 (Mid-size VC),None,Independent
302BA520,Robotics,2022,India,Hyderabad,Pre-IPO,134.26,709.8,28.68,5.68,23.2,478,0,478,Tier 3 (Angel/Seed),High,Independent
F063F579,Autonomous Vehicles,2020,USA,New York,Seed,0.75,21.6,1.88,0.84,0.8,45,0,45,Corporate VC (e.g. Google Ventures),Medium,Independent
5DAE6A16,Generative AI,2019,USA,Seattle,Seed,8.89,74.64,8.08,0.67,11.5,44,0,44,Tier 3 (Angel/Seed),Medium,Independent
4074D684,FinTech,2020,China,Shanghai,Series B,6.61,42.59,4.67,0.26,18.4,26,0,26,Tier 3 (Angel/Seed),Low,Independent
B7DBFAA2,Cybersecurity,2019,China,Beijing,Series C+,51.78,433.15,40.32,3.25,15.5,195,32,163,Tier 3 (Angel/Seed),High,Independent
C566D757,ClimateTech,2019,UK,London,Seed,1.84,23.52,3.17,0.11,8.8,8,4,4,Tier 2 (Mid-size VC),High,Independent
1051A367,Cybersecurity,2019,UK,Oxford,Seed,0,11.67,0.43,0.52,0,33,0,33,Bootstrapped,Low,Independent
CE446C6C,Cybersecurity,2019,USA,Miami,Pre-IPO,215.22,1803.04,83.13,17.97,11.9,1140,0,1140,Tier 3 (Angel/Seed),Low,Independent
23681CA4,ClimateTech,2018,USA,New York,Seed,1.08,27.1,3,0.4,2.2,29,0,29,Tier 2 (Mid-size VC),Medium,Closed
604CB2A3,EdTech,2014,USA,Austin,Series B,41.6,357.47,30.65,2.95,13.6,177,44,133,Tier 3 (Angel/Seed),High,Independent
EBEE3A61,ClimateTech,2013,UK,Oxford,Seed,2.23,36.46,1.52,0.84,2.4,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Acquired
C95023C8,HealthTech,2016,USA,Austin,Seed,0.42,18.36,1.38,0.86,0.4,50,0,50,Corporate VC (e.g. Google Ventures),Low,Acquired
832857D7,HealthTech,2018,USA,Miami,Seed,1.11,18.13,2.88,0.48,1.9,48,0,48,Corporate VC (e.g. Google Ventures),Medium,Independent
E6AFA943,ClimateTech,2022,USA,Boston,Series B,45.68,431.76,22.68,2.12,20.6,161,46,115,Tier 2 (Mid-size VC),Medium,Independent
FB073284,Autonomous Vehicles,2020,USA,New York,Series B,29.48,276.6,15.65,1.98,14.2,172,47,125,Tier 2 (Mid-size VC),None,Independent
816D25F4,Robotics,2023,Canada,Montreal,Seed,1.47,24.24,1.14,0.21,4.7,16,0,16,Corporate VC (e.g. Google Ventures),High,Acquired
54762F8C,SpaceTech,2018,China,Beijing,Seed,2.2,28.54,2.66,0.34,5,25,0,25,Tier 3 (Angel/Seed),High,Acquired
494D5D66,Web3/Crypto,2019,UK,London,Pre-IPO,402.09,2600.63,130.43,7.59,52.3,580,345,235,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale)
62475F84,FinTech,2021,France,Lyon,Series A,2.41,38.4,2.08,0.66,3.2,41,0,41,Tier 2 (Mid-size VC),Medium,Closed
7954A7F3,Generative AI,2020,USA,Boston,Series B,76.1,617.12,21.17,7.98,9.4,452,147,305,Tier 3 (Angel/Seed),Medium,Acquired
E9D97BFE,ClimateTech,2020,USA,San Francisco,Seed,0.98,16.43,1.05,0.5,1.6,26,10,16,Tier 3 (Angel/Seed),Medium,Acquired
BD9D8544,Web3/Crypto,2020,China,Shanghai,Seed,3.07,45.61,4.78,0.85,3.2,43,36,7,Tier 3 (Angel/Seed),None,Closed
E31ED81D,EdTech,2020,Canada,Vancouver,Series A,58.52,494.22,17.19,2.86,19.8,265,0,265,Tier 3 (Angel/Seed),None,Independent
FFCDAE36,Cybersecurity,2021,Japan,Tokyo,Series A,29.46,165.76,16.04,1.54,18,151,0,151,Tier 3 (Angel/Seed),High,Acquired
6061DDEF,Robotics,2020,India,Mumbai,Series A,4.23,29.42,3.08,0.22,13.2,18,0,18,Tier 2 (Mid-size VC),Low,Independent
752BA3C7,Autonomous Vehicles,2023,UK,Oxford,Series B,0,22.5,1.2,0.16,0,16,0,16,Bootstrapped,None,Independent
2B3B37CA,FinTech,2023,France,Lyon,Series B,15.34,100.49,8.7,0.45,27.9,28,0,28,Tier 3 (Angel/Seed),High,Acquired
7CB08D92,Autonomous Vehicles,2019,Canada,Toronto,Series A,1.46,10.6,0.51,0.31,3.6,21,0,21,Corporate VC (e.g. Google Ventures),High,Closed
0493E8CE,SpaceTech,2013,Canada,Toronto,Seed,3.04,44.77,4.32,0.53,4.8,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
53935B13,Generative AI,2012,USA,New York,Series A,14.6,51.1,6.54,1.11,12.1,66,0,66,Tier 2 (Mid-size VC),Medium,Independent
15EA2E84,HealthTech,2015,China,Shanghai,Seed,1.79,27.74,5.05,0.98,1.7,50,22,28,Tier 2 (Mid-size VC),Low,Independent
855197AA,Robotics,2014,Germany,Berlin,Series A,3.81,32.48,1.47,0.18,13.6,17,1,16,Tier 3 (Angel/Seed),Medium,Independent
20091C40,ClimateTech,2019,USA,New York,Seed,2.46,39.52,1.34,0.31,6,28,0,28,Tier 2 (Mid-size VC),High,Independent
15DF53B2,Web3/Crypto,2014,India,Hyderabad,Series A,3.88,48.65,2,0.99,3.6,51,32,19,Tier 3 (Angel/Seed),Medium,Closed
D7B88800,ClimateTech,2020,USA,San Francisco,Series B,34.96,288.94,36.64,2.43,13.8,140,24,116,Tier 2 (Mid-size VC),High,IPO
3BD51F3F,Autonomous Vehicles,2016,China,Hangzhou,Series A,3.45,41.67,5.57,0.24,10.1,23,0,23,Tier 3 (Angel/Seed),Medium,Independent
7274809C,HealthTech,2020,Canada,Toronto,Series B,11.16,142.32,5.28,1,10.1,62,24,38,Tier 2 (Mid-size VC),Medium,Closed
D324CC52,Cybersecurity,2015,USA,Miami,Post-IPO,227.36,1009.61,69.02,5.92,37.8,522,140,382,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired
7340A5E1,EdTech,2021,India,Mumbai,Series B,15.59,166.9,13.56,1.07,13.3,58,0,58,Tier 3 (Angel/Seed),Medium,Independent
92369B5D,ClimateTech,2021,China,Shenzhen,Seed,1.02,18.13,1.03,0.47,1.8,30,10,20,Corporate VC (e.g. Google Ventures),Medium,Independent
A1BECD7B,FinTech,2019,UK,Oxford,Series A,25.64,201.15,29.6,1.19,19.9,83,12,71,Corporate VC (e.g. Google Ventures),High,Acquired
1DB664BD,ClimateTech,2022,China,Shenzhen,Seed,1.07,15.87,1.08,0.54,1.7,45,20,25,Tier 2 (Mid-size VC),High,Independent
EF965470,ClimateTech,2016,China,Hangzhou,Seed,0,44.01,4.73,0.46,0,30,11,19,Bootstrapped,None,Independent
FF11EB90,Robotics,2021,Canada,Toronto,Series A,4.71,58.95,2.48,0.73,5.7,38,20,18,Corporate VC (e.g. Google Ventures),Medium,Closed
121D51A8,Cybersecurity,2020,USA,Seattle,Series A,6.75,63.37,4.25,0.63,9.2,36,0,36,Tier 2 (Mid-size VC),High,Closed
191E0CC5,Web3/Crypto,2018,China,Shanghai,Series A,4.09,36.23,1.7,0.66,5.4,34,28,6,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
67669C90,HealthTech,2014,USA,Boston,Series B,18.32,116.08,4.35,1.01,16.5,64,0,64,Tier 2 (Mid-size VC),Medium,Independent
4A1D800D,ClimateTech,2016,China,Hangzhou,Series A,0.99,27.9,1.82,0.18,3.5,9,5,4,Tier 2 (Mid-size VC),High,Closed
B841B1A7,Cybersecurity,2022,Singapore,Singapore,Seed,0.44,15.2,1.88,0.32,1,19,8,11,Corporate VC (e.g. Google Ventures),High,Acquired
97DDCEE1,ClimateTech,2020,USA,Seattle,Series A,10.93,50.47,2.1,0.78,12.4,51,0,51,Corporate VC (e.g. Google Ventures),High,Independent
D165C596,FinTech,2017,USA,Boston,Series B,141.03,814.03,75.5,15.45,9.1,789,310,479,Tier 3 (Angel/Seed),Medium,Independent
F24133B4,Autonomous Vehicles,2019,Germany,Munich,Series B,10.69,58.56,5.93,0.37,22.7,31,0,31,Tier 3 (Angel/Seed),Medium,IPO
E09B579F,HealthTech,2015,USA,Austin,Seed,2.87,34.55,2.26,0.12,13,11,0,11,Tier 2 (Mid-size VC),Low,Independent
50968B54,Generative AI,2014,China,Shenzhen,Pre-IPO,209.67,1360.84,52.51,7.25,28.5,366,0,366,Tier 3 (Angel/Seed),High,Independent
BF042350,EdTech,2022,USA,Seattle,Seed,0.82,11.74,0.97,0.52,1.3,50,0,50,Corporate VC (e.g. Google Ventures),Low,Independent
2DCB4D0B,ClimateTech,2019,USA,New York,Series A,8.02,55.17,2.64,0.52,12.9,34,14,20,Tier 2 (Mid-size VC),High,Independent
285AB50B,EdTech,2019,India,Bengaluru,Seed,0.45,24.13,1.18,0.12,2,12,6,6,Tier 3 (Angel/Seed),High,Independent
C239D34F,Generative AI,2023,Germany,Berlin,Series C+,292.09,3265.6,120.11,6.28,45.8,379,0,379,Corporate VC (e.g. Google Ventures),Medium,Independent
F390A4B0,Generative AI,2019,UK,Cambridge,Series B,167.68,1510.08,131.13,5.87,28.1,379,0,379,Tier 3 (Angel/Seed),High,Closed
E6DEF5CD,Web3/Crypto,2018,Canada,Vancouver,Seed,1.72,27.55,2.08,0.62,2.4,35,29,6,Tier 3 (Angel/Seed),Medium,Closed
17F6C5F5,Generative AI,2018,UK,Cambridge,Series B,53.91,307.31,11.51,4.37,12.1,259,0,259,Tier 2 (Mid-size VC),None,Independent
E1FC9645,Cybersecurity,2020,Germany,Munich,Seed,0.13,18.09,1.1,0.8,0.1,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent
CAF9FB75,EdTech,2020,Japan,Tokyo,Seed,1.15,22.57,1.27,0.29,2.9,19,0,19,Tier 3 (Angel/Seed),Medium,Acquired
7BCFB850,ClimateTech,2012,USA,Seattle,Series A,9.38,65.35,2.63,0.2,31.3,20,0,20,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
B8C48E76,Generative AI,2020,China,Beijing,Series B,19.5,214.24,7.33,0.48,33.6,37,0,37,Tier 3 (Angel/Seed),Medium,Closed
EA905F7B,ClimateTech,2021,USA,Miami,Seed,2.65,39.36,1.8,0.84,2.8,47,0,47,Tier 3 (Angel/Seed),High,Closed
7B87129A,Autonomous Vehicles,2020,China,Shanghai,Series B,4.78,49.03,2.99,0.44,8.9,34,20,14,Tier 3 (Angel/Seed),Low,Closed
34D9DA41,HealthTech,2022,China,Beijing,Series A,13.88,162.66,10.68,0.74,16.5,74,16,58,Corporate VC (e.g. Google Ventures),Low,Independent
EEBC54AA,HealthTech,2018,UK,London,Seed,2.35,35.5,1.38,0.18,8.4,13,0,13,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
588F55D4,HealthTech,2016,USA,Miami,Series A,30.2,113.78,7.03,1.76,16.2,123,0,123,Tier 2 (Mid-size VC),High,Independent
FC2BE2C3,Generative AI,2020,USA,Miami,Series A,77.63,916.22,65.18,3.72,20.3,282,0,282,Corporate VC (e.g. Google Ventures),Low,Independent
7AFE4CAD,Autonomous Vehicles,2016,USA,Seattle,Series B,38.86,372.75,15.97,3.77,10,216,82,134,Tier 3 (Angel/Seed),Low,Closed
B395103F,EdTech,2014,USA,San Francisco,Series C+,166.32,1805.55,92.97,7.24,22.7,515,0,515,Tier 3 (Angel/Seed),High,Independent
D0248724,Web3/Crypto,2014,USA,Seattle,Seed,2.44,17.81,0.69,0.45,4.4,36,24,12,Tier 2 (Mid-size VC),Medium,Closed
37A504A9,FinTech,2021,USA,Boston,Series B,83.58,883.96,61.19,5.25,15.6,314,92,222,Corporate VC (e.g. Google Ventures),Medium,Independent
77E7DF17,Cybersecurity,2013,USA,Boston,Seed,0.9,11.44,1.03,0.41,1.8,28,16,12,Tier 2 (Mid-size VC),High,Closed
4C68DECE,Robotics,2018,USA,Miami,Seed,2.25,25.4,1.08,0.38,4.7,23,0,23,Corporate VC (e.g. Google Ventures),Medium,Independent
D0460E8C,ClimateTech,2015,Germany,Berlin,Pre-IPO,156.33,774.45,44.97,7.94,19.4,512,152,360,Tier 3 (Angel/Seed),Medium,Closed
8E132625,ClimateTech,2021,India,Bengaluru,Series C+,75.17,573.41,50.22,4.32,17,245,72,173,Tier 3 (Angel/Seed),Medium,Independent
916E0C51,Autonomous Vehicles,2020,USA,Seattle,Series A,3.4,51.55,3.29,0.57,5.1,40,18,22,Tier 3 (Angel/Seed),Medium,Independent
B7902815,EdTech,2017,Germany,Berlin,Seed,0.83,11.32,0.43,0.67,1.1,43,0,43,Tier 3 (Angel/Seed),Medium,Closed
4EF13AE2,Web3/Crypto,2021,Japan,Tokyo,Seed,1.84,13.6,0.51,0.27,5,25,17,8,Tier 2 (Mid-size VC),High,Closed
F3942B1A,EdTech,2021,USA,New York,Series A,6.48,38.67,4.3,0.3,16.2,17,0,17,Tier 3 (Angel/Seed),High,Closed
8DF468F7,EdTech,2020,USA,New York,Series B,29.67,268.22,42.98,2.72,10.5,143,72,71,Tier 3 (Angel/Seed),Medium,Closed
1CF10D6F,Generative AI,2018,Japan,Tokyo,Series B,74.35,564.49,30.16,4.15,17.5,217,66,151,Tier 3 (Angel/Seed),Medium,Closed
88A6381B,EdTech,2020,USA,Seattle,Series B,10.11,113.3,4.16,1.01,9.1,54,0,54,Tier 3 (Angel/Seed),Low,Independent
0EC44150,FinTech,2023,USA,Seattle,Seed,0.64,16.6,0.57,0.7,0.8,44,0,44,Tier 2 (Mid-size VC),Medium,Independent
25AC35DF,HealthTech,2014,China,Beijing,Seed,1.54,18.77,2.39,0.88,1.6,46,24,22,Tier 2 (Mid-size VC),Medium,Closed
8DC9C482,Generative AI,2018,China,Shanghai,Seed,3.42,18.97,0.65,0.35,7.6,27,0,27,Tier 2 (Mid-size VC),High,Independent
D0022856,ClimateTech,2018,USA,Seattle,Seed,0.15,21.27,1.28,0.61,0.2,38,20,18,Tier 2 (Mid-size VC),None,Closed
3EBD39E0,SpaceTech,2020,USA,Seattle,Seed,6.76,76.09,5.97,0.3,16.9,16,0,16,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
F1222894,HealthTech,2020,USA,San Francisco,Seed,2.04,29.27,2.42,0.27,5.5,17,0,17,Tier 2 (Mid-size VC),High,Independent
181810C7,ClimateTech,2017,Germany,Munich,Series A,10.93,93.84,4.92,0.25,31.2,19,0,19,Tier 2 (Mid-size VC),Low,Independent
0D3A9578,Autonomous Vehicles,2017,India,Bengaluru,Series C+,59.36,298.88,15.67,5.7,10.2,322,80,242,Tier 3 (Angel/Seed),High,Acquired
326EF545,EdTech,2023,Israel,Jerusalem,Series B,17.43,90.6,3.38,0.63,23.9,59,0,59,Tier 3 (Angel/Seed),Low,Acquired
5B54D00E,HealthTech,2021,USA,Austin,Series B,35.4,286.59,13.83,2.68,12.7,136,0,136,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
9D8C36BD,HealthTech,2023,USA,Austin,Series B,256.19,1181.06,173.46,3.4,73.2,288,0,288,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
E4606BD7,Robotics,2021,China,Shanghai,Series B,11.89,124.28,9.42,0.85,12.5,58,0,58,Tier 3 (Angel/Seed),Medium,Independent
E9BD7CA3,HealthTech,2019,USA,New York,Seed,1.33,21.86,0.79,0.41,2.6,36,0,36,Tier 3 (Angel/Seed),High,Closed
541DEE65,Generative AI,2015,USA,San Francisco,Series A,12.58,126.4,7.95,0.64,17,43,0,43,Tier 2 (Mid-size VC),Medium,Independent
A14E754E,Web3/Crypto,2020,USA,Boston,Series A,3.78,32.93,2.11,0.27,10.2,18,13,5,Tier 3 (Angel/Seed),Low,Closed
3E23087E,FinTech,2019,USA,Boston,Series B,29.42,103.49,4.35,3.68,7.8,234,121,113,Tier 2 (Mid-size VC),High,Closed
33B7F9FA,Generative AI,2019,China,Shanghai,Series B,22.85,156.93,30.17,2.11,10.3,171,57,114,Tier 2 (Mid-size VC),High,Independent
11860BF5,HealthTech,2019,Israel,Tel Aviv,Pre-IPO,343.86,2580.82,94.96,20.74,16.5,1148,426,722,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
43BCBE6C,FinTech,2023,USA,New York,Series B,74.37,630.95,81.97,2.11,33.7,179,0,179,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
DCEF6F64,FinTech,2014,UK,Oxford,Pre-IPO,60.02,398.07,14.74,3.2,18.2,262,0,262,Tier 2 (Mid-size VC),Low,Independent
A74F4B1C,Generative AI,2016,Israel,Tel Aviv,Series A,9.41,61.99,11.95,0.66,12.4,52,11,41,Tier 3 (Angel/Seed),High,Independent
9364EF81,Web3/Crypto,2020,USA,Seattle,Seed,5.97,31.17,1.28,0.35,13.3,18,0,18,Corporate VC (e.g. Google Ventures),High,Independent
6FD0C1AD,Robotics,2022,Israel,Tel Aviv,Series B,54.95,292.39,10.72,5.17,10.4,273,0,273,Corporate VC (e.g. Google Ventures),Medium,Closed
8607273F,Generative AI,2022,Germany,Munich,Post-IPO,751.39,2919.24,380.2,19.95,37.5,1610,0,1610,Tier 3 (Angel/Seed),High,Independent
2CD16605,Generative AI,2020,USA,San Francisco,Series B,104.46,720.12,31.65,8.68,11.9,443,0,443,Tier 2 (Mid-size VC),High,Independent
689E0299,FinTech,2013,Israel,Jerusalem,Pre-IPO,131.53,1245.6,45.75,4.42,29.1,359,0,359,Tier 2 (Mid-size VC),Medium,Independent
BC5C9A46,Generative AI,2019,Germany,Berlin,Seed,0.34,17.1,1.23,0.5,0.6,34,16,18,Tier 2 (Mid-size VC),Medium,Independent
ED6E8A39,Generative AI,2022,USA,Miami,Seed,20.69,156.45,7.36,1.51,12.9,106,40,66,Tier 3 (Angel/Seed),High,Independent
CE9C7D61,HealthTech,2019,Canada,Vancouver,Seed,1.27,18.99,0.91,0.48,2.2,33,0,33,Tier 2 (Mid-size VC),Low,Independent
8A434009,ClimateTech,2021,China,Hangzhou,Series A,13.1,147.08,5.77,0.64,17.7,35,6,29,Tier 2 (Mid-size VC),Low,Independent
55FD9709,Generative AI,2018,Germany,Berlin,Seed,17.06,151.94,5.47,1.07,14.6,63,21,42,Corporate VC (e.g. Google Ventures),High,Closed
7DD87C0B,SpaceTech,2013,UK,Oxford,Series C+,140.22,1192.04,65.74,8.13,17,721,173,548,Tier 2 (Mid-size VC),Medium,IPO
B64EFF96,HealthTech,2020,USA,Austin,Series B,48.28,421.16,28.93,5.42,8.7,277,0,277,Tier 2 (Mid-size VC),High,Independent
2F82160F,Generative AI,2021,UK,Cambridge,Seed,2.18,32.83,1.35,0.18,7.8,12,0,12,Tier 2 (Mid-size VC),Medium,Independent
38E9893A,FinTech,2025,UK,London,Seed,3.92,37.72,2.16,0.37,8.3,29,0,29,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
6FCF5AA2,Generative AI,2021,India,Bengaluru,Series B,82.36,763.77,74.82,6.34,12.8,428,186,242,Tier 3 (Angel/Seed),High,Independent
DDBB886C,Generative AI,2020,Canada,Toronto,Series C+,59.2,452.32,19.99,6.6,8.8,367,0,367,Tier 3 (Angel/Seed),Low,Independent
1427AA5C,FinTech,2020,UK,London,Seed,2.03,24.48,2.4,0.42,3.9,26,0,26,Tier 3 (Angel/Seed),High,Independent
31C8EC6D,Robotics,2021,Japan,Tokyo,Series A,2.2,41.44,8.15,0.6,3.1,32,19,13,Tier 3 (Angel/Seed),Low,Closed
B79E7329,Generative AI,2012,India,Bengaluru,Seed,4.21,35.89,3.6,0.52,6.8,45,19,26,Corporate VC (e.g. Google Ventures),Low,Closed
755F1D6F,HealthTech,2023,Israel,Tel Aviv,Seed,3.83,40.79,1.36,0.26,10.6,25,0,25,Tier 2 (Mid-size VC),High,Independent
85B11E2D,Autonomous Vehicles,2020,USA,Austin,Series B,30.04,141.43,5.37,2.5,11.6,202,71,131,Tier 2 (Mid-size VC),Medium,Acquired
4583DA51,Cybersecurity,2023,USA,New York,Series C+,68.94,259.8,44.58,2.45,27,197,0,197,Tier 2 (Mid-size VC),High,Closed
75D5B5DB,Cybersecurity,2021,USA,Miami,Pre-IPO,38.55,467.23,20.17,4.93,7.7,304,158,146,Tier 2 (Mid-size VC),Medium,Closed
3F248DE2,Autonomous Vehicles,2016,USA,Miami,Series B,17.86,141.63,6.4,0.69,22.6,48,0,48,Corporate VC (e.g. Google Ventures),Low,Independent
3B8C2E86,Web3/Crypto,2016,Singapore,Singapore,Seed,0.88,25.76,1.9,0.82,1,47,40,7,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired (Fire Sale)
7F1553DE,Cybersecurity,2019,USA,San Francisco,Series A,11.34,76.85,5.47,0.98,10.5,64,0,64,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
877633BC,FinTech,2018,China,Shanghai,Series A,2.49,29.85,1.03,0.22,7.8,15,6,9,Corporate VC (e.g. Google Ventures),High,Independent
37675122,HealthTech,2019,USA,Boston,Seed,6.33,60.26,5.11,0.74,7.5,51,0,51,Tier 2 (Mid-size VC),None,Independent
F03E75FE,Generative AI,2020,Germany,Berlin,Series A,8.35,110.47,17.5,0.68,10.7,55,28,27,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
E968AEE3,ClimateTech,2019,USA,Boston,Seed,3.6,25.6,1.1,0.55,5.5,28,12,16,Tier 3 (Angel/Seed),High,Closed
2A532439,Web3/Crypto,2014,China,Shenzhen,Series C+,219.93,2008.32,76.94,4.16,51.6,409,235,174,Tier 3 (Angel/Seed),High,Closed
3AC51729,HealthTech,2024,USA,San Francisco,Seed,0.21,11.62,0.49,0.59,0.3,33,0,33,Tier 3 (Angel/Seed),None,Acquired
90C330CF,Cybersecurity,2019,USA,Miami,Series A,17.17,191.21,6.81,0.3,42.9,27,0,27,Tier 2 (Mid-size VC),None,Closed
60928E40,HealthTech,2022,USA,Miami,Seed,1.84,29.09,3.08,0.24,5.4,16,0,16,Corporate VC (e.g. Google Ventures),None,Independent
5A46DA36,HealthTech,2014,Germany,Berlin,Series A,2.7,27.58,2.23,0.64,3.6,46,18,28,Tier 3 (Angel/Seed),High,Closed
A75D7B25,HealthTech,2021,USA,Miami,Series A,6.37,32.14,1.16,0.4,12.7,28,7,21,Corporate VC (e.g. Google Ventures),Medium,Independent
4B9A34CF,FinTech,2016,Japan,Tokyo,Series A,3.7,38.39,1.9,0.97,3.5,53,0,53,Tier 2 (Mid-size VC),High,Independent
CC52104A,HealthTech,2020,USA,Austin,Seed,1.31,14.22,1.15,0.15,5.2,13,0,13,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
E627B24F,Cybersecurity,2020,USA,Austin,Series C+,90.49,507.88,21.66,9.66,9.3,487,160,327,Tier 2 (Mid-size VC),None,Independent
96BA9AA6,Autonomous Vehicles,2022,India,Hyderabad,Series A,3.8,32.05,5.37,0.92,3.7,55,0,55,Tier 3 (Angel/Seed),Low,Independent
981C5E13,Autonomous Vehicles,2018,USA,Miami,Post-IPO,529.85,1887.31,286.11,22.46,23.5,2240,0,2240,Tier 2 (Mid-size VC),High,Independent
F3941D74,Robotics,2015,China,Beijing,Seed,2.33,29.81,3.72,0.38,4.9,21,0,21,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F9AF8AB3,Autonomous Vehicles,2022,USA,Seattle,Seed,1.08,25.02,0.91,0.56,1.6,29,0,29,Corporate VC (e.g. Google Ventures),High,Independent
A056D95A,SpaceTech,2018,India,Delhi NCR,Series C+,36.71,253.65,9.18,2.02,17.3,178,0,178,Corporate VC (e.g. Google Ventures),High,Independent
BF097021,SpaceTech,2017,USA,Austin,Series A,9.75,57.42,5.17,0.34,22.2,21,0,21,Tier 2 (Mid-size VC),High,Independent
6F616E18,Cybersecurity,2019,Canada,Vancouver,Series A,1.05,19.07,1.03,0.85,1.1,50,0,50,Tier 2 (Mid-size VC),High,Independent
46B59E57,SpaceTech,2015,China,Shanghai,Series A,88.03,1014.29,34.84,5.9,14.7,305,0,305,Tier 2 (Mid-size VC),High,Acquired
93C0143D,Generative AI,2018,China,Beijing,Series A,9.86,98.56,4.44,0.96,9.3,61,0,61,Tier 3 (Angel/Seed),None,Acquired
02C5337B,HealthTech,2019,France,Paris,Seed,0.36,19.38,1.38,0.54,0.6,35,14,21,Tier 3 (Angel/Seed),High,Independent
3014C590,Cybersecurity,2018,India,Hyderabad,Series B,21.46,180.12,9.68,0.97,20.1,51,0,51,Tier 3 (Angel/Seed),Low,Independent
